Date,EW_Nifty (buy-hold),S1 (R<0),S1_inv (R>0),S2a (R<0 & PS<0),S2b (R<0 & PS<-0.001),S3 (R<0 & E<=L<=F),S4a (S1 + cross-up 50),S4b (S4a + P<0)
2022-05-12,221697.2271782803,121687.33880381001,147495.27468023723,147434.98134749194,77893.27645189155,80041.63425468352,42590.3606754725,41970.66530974773
2022-05-13,221527.4694832359,121691.45506884062,146979.92966175018,147439.9685669018,77725.3331270343,79955.9422011174,42462.58959344608,41844.75331381849
2022-05-16,223429.8854098094,122321.90969515043,148135.75114899335,148203.8201473877,77930.17784767845,80177.07588986904,42772.870919754656,42150.520005901504
2022-05-17,230067.29779022385,125046.27908233725,153209.24162800846,151504.63479032405,79614.12705508871,81978.4977744546,43605.70735960727,42971.23856569869
2022-05-18,229658.04171191753,124711.46100126735,153154.047020479,151096.88809170452,79117.96345486502,81506.68914904643,42962.11448091999,42337.01004828965
2022-05-19,222918.2806151169,121391.42649998282,149286.1731661511,147023.60996077396,76815.6911980616,79114.27137888921,42092.94941267924,41480.49144643932
2022-05-20,230067.09348492604,124412.29395200551,154044.56582241453,150656.535604157,78632.31398127918,80967.08190708402,41966.67056444121,41356.0499721
2022-05-23,227943.71805800684,125115.52478099585,150728.03130046226,151292.92048697136,78889.90450211198,81232.44580187244,42273.96476412319,41658.87300064287
2022-05-24,226069.93464733748,123865.53117004609,149573.9894210182,149901.70529547113,77918.24740036472,80231.9372754424,41814.37003191272,41205.965432409066
2022-05-25,222147.430362399,122689.97754520342,148411.21793256496,148408.52509461608,76894.94399330457,79188.53413653515,41688.92692181698,41082.34753611184
2022-05-26,223470.87459944742,124261.85642398575,149577.56723852304,150489.66061810238,77882.09897109799,80264.3895018916,41942.53090707534,41332.26154993298
