Date,S1,S1_inverted,S3,EW_Nifty
2021-01-25,106014.14494236946,124358.36585557468,94287.89135128309,158228.72010559656
2021-01-27,104713.09971256545,122612.72519591282,94287.89135128309,156332.0723068804
2021-01-28,104100.60276655797,121792.36332297242,94287.89135128309,155135.1691263044
2021-01-29,101656.68164603885,120254.06850867288,94287.89135128309,152633.16375713717
2021-02-01,103410.61026813177,125243.95187734354,94287.89135128309,158388.51353489325
2021-02-02,103748.4046098841,127842.8862020582,94287.89135128309,161560.7669541661
2021-02-03,104754.53913191028,129814.49635367606,94287.89135128309,163531.53029737505
2021-02-04,104707.09211025924,131029.65193721485,94287.89135128309,164998.77423019145
2021-02-05,105298.43760089087,131329.7002909772,94287.89135128309,165496.66465339815
2021-02-08,105302.25049779873,133435.74655315434,94287.89135128309,168239.07001289734
2021-02-09,104579.92456474795,133360.2097543754,94287.89135128309,168170.06778973917
2021-02-10,105166.86702644514,133613.1932366353,94287.89135128309,169010.91571979542
2021-02-11,107132.4716599443,134108.37080986425,94287.89135128309,169940.33821917273
2021-02-12,106052.04838805957,133673.44522408437,94287.89135128309,170749.57695457994
2021-02-15,106676.09514751233,134953.8355072008,94287.89135128309,173256.96738717557
2021-02-16,109310.88808651242,135619.9423404155,94287.89135128309,174331.37719812567
2021-02-17,110114.66775725264,135225.82423776403,94287.89135128309,173942.99736582767
2021-02-18,109920.01788678492,135557.97006437235,94287.89135128309,174241.4126816195
2021-02-19,110344.34776570184,133587.7272515192,94287.89135128309,171806.32321154495
2021-02-22,107504.58519383144,131780.50318590793,94287.89135128309,170022.35394463575
2021-02-23,107928.70147194431,132683.08830272767,94287.89135128309,170535.69058667994
2021-02-24,108865.19200280003,134211.16941883997,94005.02767722924,172430.19342447686
2021-02-25,110686.70461142325,136128.55270898304,93988.94589676007,175045.90994955873
2021-02-26,108788.56726567501,131267.8192805854,92850.31296270089,169533.90691128513
2021-03-01,109801.89853217913,133740.6342563767,94176.64266385497,172522.24389993484
2021-03-02,109861.81498680031,136092.21875366574,95174.49492705992,175698.2010716919
2021-03-03,112530.02254372256,138013.44684703718,95802.65418578999,179170.7439157711
2021-03-04,112749.52681392929,137154.4915082663,95802.65418578999,178451.1442415455
2021-03-05,112398.47062839822,135432.53564221077,95802.65418578999,176237.5031148391
2021-03-08,112273.98447317845,135660.4873685063,95515.24622323262,176374.25755685332
2021-03-09,111640.69327413745,136093.7872819652,94506.07088110878,177106.15275822062
2021-03-10,112702.24306348397,137095.6097000092,95696.35148987411,178212.5163112953
2021-03-12,111123.43963430088,135926.4568559251,95409.2624354045,176702.32500841917
2021-03-15,110833.95135788352,135514.4350188087,95858.42597339791,176089.70952745012
2021-03-16,111794.67866676528,135664.37408415606,96642.79918501785,176593.02647498096
2021-03-17,110332.31445321109,133110.71189252665,96642.79918501785,173362.89354660772
2021-03-18,108506.93238186113,132197.18695251172,96352.8707874628,171753.19246308962
2021-03-19,110276.08045605897,133598.1432897268,97379.45347300111,173715.39408666495
2021-03-22,111843.99953489435,134266.4494781805,98692.20474357229,176830.5997390119
2021-03-23,112203.92834902587,134929.35784852275,99176.95779784769,179082.6052126144
2021-03-24,111030.00540898653,132506.75585637608,98235.56049121796,175856.73028702498
2021-03-25,108555.13910514257,130016.32304463175,97549.1580211592,171949.73376387684
2021-03-26,110376.92857557439,131903.9705417701,98924.13516329852,174376.01122840444
2021-03-30,113283.2508752876,134325.6331117499,101653.9963296192,178441.9720209973
2021-03-31,113370.94754740165,133782.7513250768,101653.9963296192,177783.72576705844
2021-04-01,113898.56049758664,136259.9987484392,101653.9963296192,181804.86094276712
2021-04-05,113368.70555061086,134395.1391221085,101653.9963296192,180796.04165702703
2021-04-06,114253.8386952743,135483.05550840602,101653.9963296192,184118.6974947094
2021-04-07,116333.71292697842,136760.6327266805,101653.9963296192,184503.9593807537
2021-04-08,117158.96241418997,137652.08933199264,101653.9963296192,185808.72569001946
2021-04-09,117295.01330512279,137554.64887070778,101653.9963296192,186667.04575721748
2021-04-12,117392.21561479633,131675.50649019773,101653.9963296192,178276.88377722143
2021-04-13,116176.2582429583,134086.60032899532,101653.9963296192,180501.55149541362
2021-04-15,115195.51087731191,134477.48161777438,101653.9963296192,181407.00248843976
2021-04-16,115975.2605649896,135709.5667250584,101653.9963296192,183417.77429169658
2021-04-19,113749.61433729215,133178.23920233038,101653.9963296192,180407.47129243214
2021-04-20,114846.59622001709,133440.07720606274,101653.9963296192,181038.888982978
2021-04-22,115272.31347463334,133916.20348322677,101349.03434063034,181857.06774472343
2021-04-23,114561.54156379926,133703.79766185372,101046.94002405461,181206.4171739451
2021-04-26,115449.65916315673,134818.1398825986,101506.56584566768,182891.45979192486
2021-04-27,115521.45098330274,136138.92321768263,100693.90928623438,184637.47115903138
2021-04-28,117095.86884108924,137562.80767443526,100295.50109848287,186129.65282267032
2021-04-29,116281.09191989996,138488.82714879615,100108.10125970226,187360.95535963273
2021-04-30,114751.7204865397,137351.46426762795,98682.45295797446,185193.64323331037
2021-05-03,114853.46936171949,138025.8760767203,100365.35062321584,188058.7645034563
2021-05-04,113771.75109779596,137189.9646604753,99802.58850218591,187139.96132844553
2021-05-05,114710.07690064723,138342.32044781488,100237.29817396057,188557.43583067734
2021-05-06,116053.87269729936,139245.33614486328,102464.54676680273,190110.5132560639
2021-05-07,115894.19331421582,140329.05720820124,101919.44660873796,191221.5212922622
2021-05-10,116868.2623371656,141932.86713413443,101637.91760279221,192734.78030475488
2021-05-11,116534.38811481505,141964.87907452,101654.02684784002,192138.3060508224
2021-05-12,115370.75466407153,140382.20733969615,101526.09083873004,189952.6276992731
2021-05-14,114660.40474059808,139565.30343505336,102439.37206012734,187955.60446333882
2021-05-17,116787.03576682597,141252.6601908523,103265.67849478599,191408.82269215258
2021-05-18,119113.35822069076,143131.20821364838,104542.98179035287,194647.3173413785
2021-05-19,118679.25679928384,142858.6408104699,104542.98179035287,193588.9552797948
2021-05-20,118114.80507179112,141591.51413967382,104229.35284498181,192421.27412753788
2021-05-21,120122.97642271104,143095.32875880215,104932.63495091983,194569.53591320934
2021-05-24,119975.1469622624,143023.28746049412,105199.9820891126,194035.36652970506
2021-05-25,119874.73076231469,143877.66022112532,104884.38214284526,194455.02265276577
2021-05-26,120375.43012599464,144281.2957477319,104937.4239741089,195998.43298952992
2021-05-27,120838.99265778,144813.70599511717,104937.4239741089,196719.00027393387
2021-05-28,122321.63966488163,144447.0283701384,104937.4239741089,196244.0545771717
2021-05-31,122942.88286663825,145643.56088098706,104937.4239741089,197995.0844320973
2021-06-01,122671.36180083625,145977.66488681402,104937.4239741089,200338.52735657454
2021-06-02,123052.89061352509,146849.7018860625,104937.4239741089,203936.8398912203
2021-06-03,123735.47206747493,148096.73376360213,104937.4239741089,206140.48357203952
2021-06-04,123304.03247329907,148748.68509244896,104937.4239741089,208991.56983425748
2021-06-07,123933.52838257537,149651.08428994802,104937.4239741089,208010.532079536
2021-06-08,124641.7171729869,149767.13923095065,104937.4239741089,208634.4014009032
2021-06-09,123779.38056232444,148771.68651007663,104937.4239741089,206588.42718367913
2021-06-10,123957.1056087949,150210.34920918397,104937.4239741089,208748.67192825107
2021-06-11,124203.13277337074,150817.5692750077,104937.4239741089,209346.32106437642
2021-06-14,123683.58060844136,150550.19869076266,104937.4239741089,206921.65987911256
2021-06-15,124228.68154988992,150564.27421029127,104937.4239741089,207874.4593691924
2021-06-16,123455.01527632878,149304.07114915494,104937.4239741089,204608.21636504715
2021-06-17,122235.49116275254,148022.59136914703,104622.61170218656,201863.42749511485
2021-06-18,122405.47953751865,147788.15590398005,103491.0454159308,204245.0407506713
2021-06-21,122570.84678713937,148809.6083088421,103108.98206081404,206315.9792289881
2021-06-22,123208.86561488497,149148.44871300674,105731.52553903834,206656.53470313657
2021-06-23,123569.50219467269,148418.91344048854,106507.62372998508,205142.85173916194
2021-06-24,124014.34270729257,149036.119471935,105729.2554905807,206256.5929252537
2021-06-25,124993.69144380561,150041.24072129995,106902.23380000777,207696.43840284258
2021-06-28,123915.69994928695,150223.35912697553,106742.88404026617,207805.2927563358
2021-06-29,122567.50371608307,149714.26664699233,106422.65538814537,207158.59204225455
2021-06-30,122417.81877641045,149215.49389549688,105513.78555677696,206392.1869139043
2021-07-01,122491.65614273424,149203.8498867876,106237.19564875985,206005.46883630205
2021-07-02,122600.10461766296,149229.86360910104,106140.84684050805,204790.08349875198
2021-07-05,123035.10265647492,150003.40603562535,106802.45174967164,204914.0482400079
2021-07-06,123497.17406311477,149874.076839733,106119.04136460533,205288.06934308147
2021-07-07,123793.25617779567,150602.56802566358,105904.56991212482,206398.11746873157
2021-07-08,122841.0340512784,149479.67028754824,105433.8077087145,205103.43610316046
2021-07-09,122947.42373080435,149781.22135616463,105302.9432357194,205607.8716711399
2021-07-12,122845.22561934544,150036.10538037773,105353.84727087816,205645.22868477946
2021-07-13,123689.84952150521,150704.03782526864,105568.31872335868,206289.49248336075
2021-07-14,123891.82174929924,151065.31920663136,105444.70517711082,206501.80634851946
2021-07-15,124057.05136066188,151585.09412046583,104861.27959153752,207329.61423823913
2021-07-16,124979.4469449847,151215.82795610573,105590.1136601513,206737.4078282635
2021-07-19,123497.9977494322,150085.3805685317,104950.34584435879,205218.5949624772
2021-07-20,121161.92883995149,148952.65765114297,103201.82912363716,203646.2418997498
2021-07-22,122378.57339856855,151211.42535348824,104462.41538561233,207725.91509903068
2021-07-23,122952.57742610207,151368.66741832558,104342.78563342037,207645.97997831187
2021-07-26,122395.12837018687,151586.55848927324,103431.87742165901,208034.61036887404
2021-07-27,121298.15075662869,151037.5893145485,102828.25884822564,207319.7678329013
2021-07-28,121152.61254142222,150866.68058611779,101927.14992671079,207201.02212770586
2021-07-29,120589.7923055131,151690.45033898388,100990.97804094496,208406.27070746463
2021-07-30,121395.59672007628,151964.36190555585,101718.89630253101,208933.6634627291
2021-08-02,122637.81136854831,153236.0639122631,102383.23218642452,210762.53086774363
2021-08-03,124423.98082379045,155076.23336356157,103693.8269619243,213050.50100768206
2021-08-04,124784.68189775477,154745.4407973034,105098.47738035653,212583.75005114826
2021-08-05,125016.5973654611,155056.94450275684,105597.29142590624,213008.49023814884
2021-08-06,125905.27827104145,155120.09518097204,106159.22452501778,215244.62009943865
2021-08-09,126065.99614163526,154850.39173922598,106252.90469252132,214158.8858227903
2021-08-10,126283.74202106366,154183.4231877632,104782.50248888008,212896.3990897393
2021-08-11,125985.46045995437,154449.84144336675,104203.71927928044,212766.71038598978
2021-08-12,126652.2199327191,155329.13094467024,104254.29777679249,214232.23673445015
2021-08-13,126271.7584991987,155993.36878664806,103851.57922883976,214924.2379738498
2021-08-16,126775.75076508323,156178.7307739977,102920.64524165259,215625.5445794234
2021-08-17,126064.10658066101,157458.24509708732,104241.18920331217,218130.89152916966
2021-08-18,126141.48922975839,157392.33688346832,103529.43228105946,218467.4036202749
2021-08-20,123544.54931341959,155830.10536526897,100750.01816351996,216106.4649211117
2021-08-23,122379.86056248168,155762.47478891985,100825.8086375803,215530.71923396358
2021-08-24,124027.13206895799,157657.12419678448,100384.78565219305,218818.3348635018
2021-08-25,124552.85030211604,157584.71777379,99922.21304662361,219471.55152565555
2021-08-26,124704.45867188727,157260.6967915676,99264.00281371857,219375.20628671936
2021-08-27,125779.8215090811,158436.05049951424,100619.53497643108,221314.2153256145
2021-08-30,128079.1697533803,160700.762936059,102070.46951825969,223998.99149691628
2021-08-31,129258.61808185463,163179.92965402003,102648.89054558688,228687.56234463677
2021-09-01,128711.97210267663,162828.41630842924,103276.27590267986,227735.74093657508
2021-09-02,129884.37365040932,164121.83751955105,103805.7723621848,229590.99889351692
2021-09-03,130807.9336075441,164837.5386345904,105801.29626900991,230240.27654221078
2021-09-06,130855.89131080212,165292.60125501017,105548.13233818774,231299.48140473507
2021-09-07,130438.26432818071,164638.1955624538,106014.44725372634,229784.79173067102
2021-09-08,130838.07033101306,164803.7013718084,104536.1075288641,229794.46556676138
2021-09-09,130569.30716299255,165057.31015974624,104859.8298826612,229628.52185845558
2021-09-13,130663.37350681234,165540.45307725063,105961.27250209019,229778.2405282363
2021-09-14,132006.62735492556,165930.60580812627,106281.13981061966,229827.93735126717
2021-09-15,132850.66300776985,167571.8190548583,106505.43477223751,231451.7843084143
2021-09-16,133952.13525354885,168395.5941535249,106523.2733230853,231587.60940575722
2021-09-17,133360.60917772047,167700.75613683756,106523.2733230853,230281.9713664818
2021-09-20,130821.29007399335,165251.91880355965,106203.70350311605,226360.1370632714
2021-09-21,130251.64029340408,167382.70169461393,107310.6847374143,229205.97543163627
2021-09-22,131056.2575081805,167827.19186920623,108765.88930233769,229637.7950491356
2021-09-23,132042.6863390028,170128.3823473294,109102.24854659571,232999.27309094492
2021-09-24,132130.33752552673,169362.53744489918,110174.13577963813,231718.91440168006
2021-09-27,134866.0085335374,168873.3860837961,110202.82489947742,232256.62760594886
2021-09-28,134417.48907064484,168453.99040440575,110823.81773563162,229999.0695562801
2021-09-29,134147.02641509328,169540.86982484802,110823.81773563162,230600.6684427732
2021-09-30,132931.28340578498,168662.51474465587,110823.81773563162,229456.6103305007
2021-10-01,133474.30765982822,168225.32140620353,110823.81773563162,228653.89545829946
2021-10-04,135074.74341449843,169814.5758518878,110823.81773563162,232171.8248150454
2021-10-05,135053.14609657915,170975.78167677013,110823.81773563162,233098.25405342152
2021-10-06,132395.91647103382,168746.11554833988,110491.34628242473,229355.98918457516
2021-10-07,134472.46492663617,170551.32938399946,111876.56557995181,232668.02365652742
2021-10-08,133879.35942346818,170805.37395485135,111876.56557995181,233688.69673068548
2021-10-11,134874.90943430064,171785.79076978125,111876.56557995181,233877.31793225292
2021-10-12,136246.88918912254,172370.64494265817,111876.56557995181,235033.0632001537
2021-10-13,137517.81732590776,173908.61960983725,111876.56557995181,237396.02733912956
2021-10-14,138501.8227332135,175401.76363789287,111876.56557995181,240580.49651674982
2021-10-18,138619.30350612657,176240.98846427898,111876.56557995181,241014.80162720653
2021-10-19,137585.5224931417,174595.09657596922,111540.93588321196,238465.9464711071
2021-10-20,136253.18635390603,172874.0935065624,110092.643313607,236800.311198345
2021-10-21,135320.24239677875,172040.50453861163,107745.35293353468,235332.9101114925
2021-10-22,135672.13593808687,170372.76108647953,107331.47616748752,232487.5822814323
2021-10-25,135113.1737191566,169520.9295582545,106653.06061566656,231372.90961186303
2021-10-26,136157.74173191527,171361.8812776995,106810.3539526974,234209.5122475389
2021-10-27,135999.8922501236,170853.6380291161,106565.11585978215,234080.0800596902
2021-10-28,133084.05700708696,167339.49711740648,105059.70114506086,226641.5921310371
2021-10-29,134006.24573605455,165955.76430644657,105872.19985163951,225792.62270444125
2021-11-01,136112.05791611908,168919.03750258437,107955.1968925512,229416.85514137932
2021-11-02,135134.80311185733,168988.65184295087,107403.34478614037,229644.23775954806
2021-11-03,135104.5913002355,169191.8098905937,106831.74005983409,230604.88561281541
2021-11-04,135826.67264116678,170174.60020817266,107496.82445318281,231520.3168874367
2021-11-08,136452.47813224874,171961.9310793989,107859.66733682368,235539.0626725486
2021-11-09,136561.78357224847,172070.38742399224,108530.61827774289,237120.9717655658
2021-11-10,136024.5349915915,171789.99985364862,108710.4575788873,237185.17037962587
2021-11-11,135585.86490949336,170515.73137561715,107991.56524542139,236006.93374877993
2021-11-12,135221.57657239813,172528.38725374558,107277.86682038983,239429.20179112366
2021-11-15,135496.0528186118,172856.02965526248,107685.67760439722,241109.3998806058
2021-11-16,135482.14462285992,172219.79553423516,109990.73190277132,239684.2528965779
2021-11-17,134414.55933204814,172265.17503330848,109598.98226428124,239993.99224860518
2021-11-18,131967.3755296143,170180.5813733471,107192.1309942728,237065.30628921505
2021-11-22,130803.55248183606,167067.60680324532,105455.64151220507,233041.79368041988
2021-11-23,131869.81150323251,168417.48511407743,105474.87829231285,235274.6075705188
2021-11-24,130652.89726569068,168228.94366543248,104782.57658632915,235523.4172315507
2021-11-25,129975.81804726698,168813.7924962395,104223.57655526695,236671.7060920484
2021-11-26,128219.15885377345,162953.20939917341,103961.94009313971,229022.3633450035
2021-11-29,127239.30565837247,162748.62793559366,102665.3559913961,229057.14431737416
2021-11-30,125835.00540445805,162569.90096401403,101183.96129245128,228790.081155432
2021-12-01,126772.59033467405,164160.10430540814,101589.92924466591,230899.38637257562
2021-12-02,128104.31780351509,166586.84241376625,102907.66865759125,234502.74836199541
2021-12-03,127495.1511932605,164619.74452259645,102041.42189813948,231643.52792921034
2021-12-06,125871.50934285008,161240.23332790344,100520.80978567424,226484.72095953493
2021-12-07,127579.9672689895,163758.75196339283,101983.85623686253,230065.63998683923
2021-12-08,129237.5109910421,166658.59228652273,103139.49992249832,234145.96030923113
2021-12-09,129656.51490483675,166981.62973387973,103779.30269828739,234587.94090476868
2021-12-10,129625.67814858408,167276.34186277786,103602.15622222939,235214.9890252703
2021-12-13,128527.52589142692,166241.3298528446,103062.8558130684,233351.62487809412
2021-12-14,128495.63216923711,165801.18501620376,103224.61950916507,233056.85785402724
2021-12-15,128072.10397822599,164692.36455735852,103019.96486547138,231144.64993853017
2021-12-16,127489.64743807059,164846.5646068258,102377.19081170364,231651.3783410858
2021-12-17,125004.08885860961,162109.7938369111,100165.58330313498,227310.39226140882
2021-12-20,122253.01818394376,158411.9218068738,98270.76232431145,222122.39819171402
2021-12-21,123112.75574200878,160352.8854905997,98725.30077163164,225108.22199718983
2021-12-22,124159.66718031175,162022.1744381332,99333.46772747941,227743.7375145737
2021-12-23,125049.62265432638,163527.47380915977,100190.12288865868,229805.2278596954
2021-12-24,124038.11627108532,162770.82603084666,99281.06312372402,229648.07317443224
2021-12-27,124561.42267603209,163578.25608157573,99519.54598339228,231404.92823017813
2021-12-28,125552.609498671,165116.74352603042,100248.34385456514,233476.60100590985
2021-12-29,126132.83561284991,164903.7114457872,101008.97293327516,233012.51756016846
2021-12-30,125942.74898921936,164993.3790501981,100929.64867754554,232680.39417790575
2021-12-31,127823.26253798924,166271.84288927264,102186.23595498252,235042.73767190572
2022-01-03,129892.462604197,167765.09433298974,103441.66956672863,237314.8164853527
2022-01-04,130090.5560085084,169672.81701224681,103482.78624217707,238807.1080323535
2022-01-05,131710.30576217227,170463.61802358017,104187.79694094846,240157.07700635365
2022-01-06,131101.31971266723,169334.11462970477,103578.34225471437,238638.9238084108
2022-01-07,131664.92143686232,170116.48026138652,104084.17067644859,239219.0270401557
2022-01-10,132644.46525947668,171401.38229055062,104610.29826719235,241640.46978473378
2022-01-11,131801.2405717432,172731.46339351698,103948.73674927183,244203.92146478425
2022-01-12,132633.64373421855,174211.78501122812,105215.87953895483,245197.2776864358
2022-01-13,133335.03482624417,174970.78468638594,105028.4610119745,246530.59806768165
2022-01-14,133059.1176694278,174581.28103600763,106725.42587989685,246652.5374840839
2022-01-17,133874.62096470088,175256.1149280096,106478.72311678421,247309.6391367529
2022-01-18,131842.9666235073,172335.96920286896,104893.7544073147,243083.99585510042
2022-01-19,130897.6442260564,171407.4813385534,103706.00861483498,241498.0353335401
2022-01-20,130306.87923685029,170740.31529455143,103107.13667752732,240864.3655793554
2022-01-21,129357.91993452433,168736.94315480383,102899.62125722929,237904.1972680892
2022-01-24,126153.37601585775,163719.4216345511,100039.79881017178,229042.0953229531
2022-01-25,128283.8929709707,164852.5385919698,101497.8716522141,230703.01099014506
2022-01-27,128067.03351065828,162491.14047938888,101320.37856687611,226786.96601368178
2022-01-28,127967.38650637832,162902.38288656322,101399.81564673611,227260.4463911939
2022-01-31,129260.77432201344,165263.44504007112,102251.29060678974,230465.8741097267
2022-02-01,131251.43496620446,167655.96639311942,104704.03285237806,234195.45991084064
2022-02-02,133112.92200217926,168957.82625902924,106637.55306900966,237350.88460636034
2022-02-03,132090.66628483907,167091.05930411792,105166.89606815828,234642.47458177505
2022-02-04,131421.55334600806,166848.61430555632,104615.79028345676,234319.2744821331
2022-02-07,128885.16802859883,165085.9959597396,102421.41788889082,230542.17088327042
2022-02-08,129568.62532446896,164936.59075926762,102653.71190396936,230757.1301049836
2022-02-09,131171.5534056279,167065.9459990745,103354.56976684934,234633.51343102317
2022-02-10,131972.96809302137,168394.23237446471,104057.50612863923,236092.89787002772
2022-02-11,130623.37571322145,165928.00701958637,102733.01228521985,232900.14069604865
2022-02-14,126570.04720638577,161041.2083288702,99268.89713992714,225192.45479096973
2022-02-15,130571.25888533777,165203.85273794556,101818.86429489388,232685.3627753106
2022-02-16,130646.14323887276,164839.77638066612,102550.54089225018,232107.74556594144
2022-02-17,130839.35600074929,164518.91364157564,103510.50086537405,231840.19371792694
2022-02-18,130359.34219965484,164213.47199411978,103590.39851653151,231205.72394149462
2022-02-21,129370.15895750196,162828.77183506542,102707.23082309283,228736.14880813126
2022-02-22,128376.30516865107,162351.47794379538,101713.73340322067,227616.41379044112
2022-02-23,128422.36229699504,161920.5579970551,101548.73725023428,228099.04129477538
2022-02-24,121769.70578671824,154616.95071666662,95810.2111780327,215873.79516346403
2022-02-25,125410.9185919395,159009.0662459742,98621.33328924135,222999.17755171203
2022-02-28,126318.5264943227,161529.9869740222,99093.02623434659,226186.3982089649
2022-03-02,125928.6330490143,160205.66858876482,98276.20495539918,225358.44668232795
2022-03-03,124793.07609992001,159631.78680952484,96784.88481241089,224480.06566906313
2022-03-04,123199.84851623341,155857.41698199534,96101.87303521462,220594.02708924498
2022-03-07,119875.34073795307,154402.37926630987,93152.41115313882,216030.76230089026
2022-03-08,121146.88152155162,155477.57230902804,94247.67306041288,218560.35410391245
2022-03-09,123392.15556518768,157088.50529083938,95730.47506917371,222971.74931189785
2022-03-10,125605.85315080543,158796.58073529697,97542.38989158058,227654.0119645086
2022-03-11,126050.61149366536,160135.40795923024,97803.31280866213,228424.8233043935
2022-03-14,127027.37144412582,161183.77772558053,98248.29359885624,230071.59712548833
2022-03-15,125801.38197797157,158946.42244642152,97418.56365120386,227162.0564177234
2022-03-16,128336.53240810911,161386.94370266353,99508.46547003622,231888.1124400305
2022-03-17,130855.43343224504,164088.11777286435,101665.24300298223,236782.97123456225
2022-03-21,128458.8040977921,164017.4261373679,99166.71418107819,234194.28194813782
2022-03-22,129491.78301422473,165315.21153647662,99355.94404238279,236445.60198509067
2022-03-23,128961.76080641082,165242.16082247812,98782.24601357896,235600.79922538734
2022-03-24,128977.15290631463,166050.4542324829,98416.81845522953,236460.9302775806
2022-03-25,128674.74675139638,164815.5996217056,98055.01018622999,236308.04950561942
2022-03-28,128950.57563737391,166373.79331327835,98057.26680176146,237967.65442674496
2022-03-29,129802.30859504009,165948.40944819115,98520.23998066828,238950.82995633094
2022-03-30,131499.00116907843,164867.38629912087,100106.03568758475,241682.51625512904
2022-03-31,131482.69836264194,164966.2163511935,100673.17839223817,241997.49688620633
2022-04-01,133093.70897657756,166814.55781328923,101274.51682924875,244430.88201156596
2022-04-04,135396.590332464,168351.37327415886,103269.98341044245,247382.590090261
2022-04-05,135395.08146441646,169623.41930417225,103945.84775157776,249459.08493231176
2022-04-06,134717.39303588404,170277.98519709843,104285.98369402158,249339.6058510465
2022-04-07,134463.8442440492,168086.6460459434,103778.90702576659,246525.2164352621
2022-04-08,136171.2919407229,169576.60549947203,104056.48138506309,250035.9876678688
2022-04-11,135705.26345395198,169513.8736135609,102550.39734788862,249688.76620661796
2022-04-12,134505.64042823715,167358.04741272156,100606.9670521224,247852.33691888416
2022-04-13,134136.24297425803,167585.70719212588,99837.13418371527,247770.61027846733
2022-04-18,132848.24909126438,167631.21037130768,97319.70029623319,246626.40326104674
2022-04-19,130710.45257981571,165956.23486005486,95203.91224298361,242960.62336686108
2022-04-20,132160.22204625886,166987.56561232,96235.9090027711,244794.04769216178
2022-04-21,134455.42082704316,168632.2709160009,97939.54951177444,249656.66302121963
2022-04-22,132757.57633024917,166485.04717294616,96634.56374093739,247118.43996282315
2022-04-25,130694.1868573041,163109.54088012577,95819.14272658795,243774.49904713745
2022-04-26,132543.90686400793,166958.2375475977,97402.81115159903,249526.93753208508
2022-04-27,130987.32660732989,165035.0853051683,96066.08639381418,245243.44409793545
2022-04-28,132743.71370605796,166636.84616274654,97261.6449622767,248466.27713240363
2022-04-29,132020.28236404847,163968.69334537286,96196.05544937111,245573.30098698387
2022-05-02,131123.22850793874,164151.11932724243,95408.51499977628,244719.04356446618
2022-05-04,127997.38344540745,160735.5009992296,94073.3537531503,238232.99372358387
2022-05-05,128168.04992067858,159762.34056696892,94122.6825293165,237944.20498127802
2022-05-06,126141.52360568817,158348.00559192902,92456.76316055523,234725.39705185653
2022-05-09,125500.94652373987,156648.85222676277,92118.67520995985,232226.57594348778
2022-05-10,125782.47737306918,152925.244021349,92454.40122454193,228176.84508032273
2022-05-11,124753.57988481843,152873.12447300166,91563.31505686842,227284.51227804477
2022-05-12,122294.75798770065,148808.6027758437,89825.91605412407,221697.23165601355
2022-05-13,122277.07440698583,148256.81440463135,89729.74712827263,221527.47331922885
2022-05-16,122945.82001898016,149223.33641629317,89956.85959162141,223429.89039754987
2022-05-17,126037.33400085672,154007.6144337647,91989.171949833,230067.29872083187
2022-05-18,125710.88385255047,154153.79856364278,91516.90853354963,229658.04244129965
2022-05-19,122365.5298508908,150262.85494020925,88830.81432821385,222918.28278312105
2022-05-20,125410.63900692116,155052.37951458967,90911.18237719982,230067.10005559775
2022-05-23,126140.4882665941,151755.63310217948,91209.13535052091,227943.71916580736
2022-05-24,124909.58706192579,150640.82498170194,90085.75110015181,226069.94175806147
2022-05-25,123685.67883037472,149576.66767525236,88914.19480423936,222147.42908353408
2022-05-26,125245.82657209695,150529.99408713504,90122.18459304834,223470.87470497357
2022-05-27,127093.04198252768,150516.29267257135,91529.28887352883,226289.75727280095
2022-05-30,129158.32465121296,153540.61120119054,93349.51860067736,231679.98571089012
2022-05-31,129385.89490004686,154637.97372799693,93503.84227809489,232284.3206164954
2022-06-01,128315.10177811424,153756.45475612083,92548.55483346898,230285.42152675652
2022-06-02,128925.02669518575,154301.6834300522,93207.01394334824,232472.0145404196
2022-06-03,127569.33167337351,153076.28215344442,92070.94991521034,230812.19451189533
2022-06-06,127289.78836149942,153247.23210547175,91694.5360064274,231389.61869822344
2022-06-07,125907.95366669584,152802.95026657268,90282.50155798558,229499.59174037297
2022-06-08,126147.79323881402,151816.20725213454,90545.90557275525,228301.70435568527
2022-06-09,126527.32915074842,153240.09665535402,90516.00502140826,230120.2588055697
2022-06-10,125488.81548777533,152051.9276702134,89577.78713896107,228118.4422422833
2022-06-13,121990.08089974606,148687.26557282245,86772.6732830559,220573.50145551603
2022-06-14,121751.2345700915,149051.78774099823,86681.99190945705,223087.98271694794
2022-06-15,122141.89899132618,148682.34991342443,86986.47343740615,223148.44942772738
2022-06-16,119172.5182486503,144894.13371958942,84720.99311932335,216854.7581730555
2022-06-17,117837.1309659667,143377.48678459768,83965.18520156943,215380.85114883212
2022-06-20,117954.69500069815,142759.7359442807,84218.81662036023,215529.55675306363
2022-06-21,120462.61492603904,145599.94018804946,86121.9982416354,220680.66985652398
2022-06-22,118362.44689922646,143571.91828051547,84480.26490356462,216118.2264919343
2022-06-23,119828.32339334596,145836.94187046963,85354.01911074908,218643.78983227187
2022-06-24,120865.29450153671,148044.0459610965,85965.9543062743,221372.5483949364
2022-06-27,122143.15159665902,149054.60970620648,86985.01621336889,223291.8426096333
2022-06-28,122472.05747095044,150050.99414704915,87029.68660092045,224249.10686709447
2022-06-29,121703.7341609722,149991.88336840746,86258.96403528497,223730.24299482006
2022-06-30,120863.10877829637,149845.2605736065,85726.3105922607,222058.7016319018
2022-07-01,121940.1970720278,149543.40732934844,86929.81711598924,224138.75677130607
2022-07-04,122364.1165900863,150836.9437104541,87295.87260159261,225842.0441497212
2022-07-05,122295.69857868306,150612.87693720605,87163.20085899017,225455.49834010436
