Date,strategy,ew_nifty
2018-11-09,92236.97745474648,102862.56208898696
2018-11-12,91203.97010171151,101958.76600248954
2018-11-13,92065.98515313782,102796.51993956153
2018-11-14,92721.05768306578,102670.51466498309
2018-11-15,93199.36648424182,103349.0313102133
2018-11-16,94028.73080515403,103848.4405353367
2018-11-19,94217.91310303779,104254.14310673054
2018-11-20,93493.028171756,102962.73124603681
2018-11-21,93563.22462307326,102881.42907466827
2018-11-22,92765.4481337497,101999.67594918326
2018-11-26,93429.68734669837,102770.22797141761
2018-11-27,93658.11910843874,103003.84216868934
2018-11-28,93413.8588448284,102932.26828557192
2018-11-29,94593.79048438791,104363.8002653422
2018-11-30,94733.9633378021,104623.92649441808
2018-12-03,94668.06650725604,104796.29469110214
2018-12-04,94638.63499305987,104709.18855626177
2018-12-05,93217.84586514493,103408.87482952628
2018-12-06,91537.29675141507,101331.30006380646
2018-12-07,92119.64936322434,102055.73471181306
2018-12-10,90496.18912652996,100137.51458831332
2018-12-11,91546.04870079673,101415.17219644845
2018-12-12,93699.78893026689,103407.33046946784
2018-12-13,94022.08154038839,103961.25495074308
2018-12-14,94505.3843274708,104264.83618970453
2018-12-17,95135.18187455574,104836.87328716471
2018-12-18,95618.3249081739,105213.8354334507
2018-12-19,96270.24757346982,105999.84701943077
2018-12-20,96184.95003867352,105838.71914073527
2018-12-21,95030.43668504102,104398.65507627116
2018-12-24,94031.19756412934,103484.24046165565
2018-12-26,94308.64934614039,103863.39117591052
2018-12-27,94660.9894931694,104279.47935387376
2018-12-28,95406.72881243534,105131.5209248136
2018-12-31,95582.58699896294,105319.16920190112
2019-01-01,95577.16130426289,105245.13020765285
2019-01-02,93809.74157709372,103899.43880959584
2019-01-03,92454.5808025139,102853.2203526749
2019-01-04,92930.20288369816,103131.0885792328
2019-01-07,93297.381161341,103370.30414168962
2019-01-08,93711.701846197,103759.72084435199
2019-01-09,93829.94643973827,103956.01447387706
2019-01-10,93658.04960636827,103914.17519246493
2019-01-11,93327.43025282657,103655.40121958479
2019-01-14,92717.55188608565,102944.98614350735
2019-01-15,93813.91315315358,104227.00949029735
2019-01-16,93847.70109754166,104161.30828067086
2019-01-17,93564.52326459598,104193.77143774551
2019-01-18,92956.54224486093,103910.94641937544
2019-01-21,92709.47394746452,103891.74180920333
2019-01-22,92151.55517281634,103658.09195943641
2019-01-23,91706.72549932478,103181.00850400973
2019-01-24,91534.35137014372,103154.7236689272
2019-01-25,90474.03480936159,102241.7695031046
2019-01-28,89436.90631785657,100819.78692655428
2019-01-29,89356.38914869017,101257.93659639267
2019-01-30,89631.10540411228,101656.20444872518
2019-01-31,90482.13953064258,102720.15528239509
2019-02-01,91847.86029483259,103746.79405719404
2019-02-04,90759.71317161906,102950.97070560277
2019-02-05,90853.93033456114,103263.51012564143
2019-02-06,92309.2579207807,104524.58040120678
2019-02-07,93316.18897237562,104904.14184683697
2019-02-08,91659.04551791612,103524.05920396445
2019-02-11,90743.40376263528,102283.08982549114
2019-02-12,90926.72391171817,102101.55642300125
2019-02-14,90229.4907888262,101290.07702642574
2019-02-15,89699.97281746421,100714.21274750329
2019-02-18,88941.99169292694,99874.32786488917
2019-02-19,88976.40490582476,99698.95282298121
2019-02-20,90413.15035778224,101007.27419961097
2019-02-21,90914.70119335238,101740.09244973611
2019-02-22,91885.35799139865,102311.95777429729
2019-02-25,92728.96759115612,103077.86898477997
2019-02-26,92888.72265653728,102973.68544324242
2019-02-27,93167.16657451156,102831.55435297909
2019-02-28,93112.58185407254,102653.91511793817
2019-03-01,94176.67887617224,103484.63515583468
2019-03-05,96490.32880200313,105010.97121882194
2019-03-06,96872.62401568575,105425.01249895857
2019-03-07,96506.75325108315,104952.54492923152
2019-03-08,96401.23412522911,104703.92622298046
2019-03-11,98506.4038979856,106381.66780264406
2019-03-12,99464.00405965738,107352.90183959967
2019-03-13,98785.00544319002,107225.08665021295
2019-03-14,99013.79193609358,107341.77631057562
2019-03-15,99358.7644895851,107834.59061352712
2019-03-18,99165.69360009732,107935.28167949995
2019-03-19,99134.05322067779,108365.26232612183
2019-03-20,98124.48969976869,107674.74629153161
2019-03-22,98091.88170980636,107421.03242625989
2019-03-25,97276.7754608388,106767.9530521678
2019-03-26,98418.61355211215,107958.94209779766
2019-03-27,97907.6064482355,107855.5131116129
2019-03-28,98323.78149062913,108648.90023341695
2019-04-01,101011.45802173368,109794.35860212821
2019-04-02,100879.68326998466,109951.43154806294
2019-04-03,100338.99941987131,109343.91697919156
2019-04-04,100298.44903767569,108923.15607272995
2019-04-05,101143.70172964147,109617.6749061675
2019-04-08,100549.34540466733,109081.10430793458
2019-04-09,101516.83634354018,109650.62632657707
2019-04-10,101054.376523293,109157.66934762818
2019-04-11,101417.72282077125,109399.87305884149
2019-04-12,102293.79552023565,109901.85697717905
2019-04-15,103186.69262346836,110568.21671764673
2019-04-16,103724.92332736672,111417.66347595488
2019-04-18,102902.25908358276,110917.89060980694
2019-04-22,101037.34866497602,109757.46713331137
2019-04-23,100475.15067782713,109578.55027243512
2019-04-24,100737.5547411045,110762.36281153877
2019-04-25,100107.69986450745,110507.55453967678
2019-04-26,100231.79494068825,111211.82836302948
2019-04-30,99350.55439209571,111173.8828239672
2019-05-02,98609.4741108643,110734.28050520415
2019-05-03,98239.77680903256,110588.60690580509
2019-05-06,96889.12588738932,109569.30748786064
2019-05-07,96345.83710394053,108757.46456345705
2019-05-08,95768.11081529243,107799.3822123365
2019-05-09,95835.00015302135,107476.95110079956
2019-05-10,95719.00521796154,106991.98170905313
2019-05-13,94260.46080901027,105595.27569217065
2019-05-14,94953.83378215437,106000.57830433238
2019-05-15,94251.8188306943,105361.00670117994
2019-05-16,95499.46921465546,106471.09605699197
2019-05-17,97598.48299192589,107765.11859215869
2019-05-20,103086.54120125082,111752.78458763717
2019-05-21,101963.96098911787,110812.71106170949
2019-05-22,102193.49131851243,111190.96595579796
2019-05-23,101601.42626368187,111011.9539436773
2019-05-24,103253.0114425465,112506.44258877293
2019-05-27,104471.72112021099,113377.99062175263
2019-05-28,104245.54241771356,113332.01173718744
2019-05-29,103612.966584551,112654.02414521454
2019-05-30,103287.11899495353,113316.65653150143
2019-05-31,103507.36184788529,113609.16380249886
2019-06-03,106147.66693112564,115553.60796488712
2019-06-04,105095.96035421631,114870.70807886132
2019-06-06,103778.00348002036,113513.57357534712
2019-06-07,104074.71747619036,113679.56718917983
2019-06-10,104552.58552335555,114266.20938734093
2019-06-11,105116.39040485608,114672.94184115922
2019-06-12,104522.63855590948,114168.76288407984
2019-06-13,104241.60991144105,114305.29368919609
2019-06-14,103233.98335761028,113393.08603552196
2019-06-17,100518.53322946547,111806.41399398692
2019-06-18,100416.23819225586,112260.87408203064
2019-06-19,100228.70030437289,112088.09987028834
2019-06-20,101924.14638048482,113567.71836641475
2019-06-21,101528.38355302448,112882.95728287469
2019-06-24,100773.78380443284,112672.34555197388
2019-06-25,101552.46824213638,113345.68557944082
2019-06-26,102078.99017936044,114158.170824906
2019-06-27,102251.79274459294,114283.80015771066
2019-06-28,101749.63566910966,114085.04044958357
2019-07-01,102378.22941077546,114509.35461968294
2019-07-02,102518.84944938764,114867.53926369488
2019-07-03,102716.2397151297,114924.17267618801
2019-07-04,102810.20773240166,115147.13440380117
2019-07-05,101071.93577413792,113303.08480693701
2019-07-08,98956.39121063487,110377.32636977153
2019-07-09,99287.26295507564,110676.579244866
2019-07-10,98317.21562801022,109640.29447350548
2019-07-11,100043.94088406669,110668.55147192988
2019-07-12,100397.35372434788,110745.62379586778
2019-07-15,100579.26958382309,110901.053873973
2019-07-16,101358.99228549885,111772.36030338118
2019-07-17,101460.43201824499,111879.332283224
2019-07-18,100023.92650308588,110639.9934694915
2019-07-19,97958.83256170237,108917.25809983123
2019-07-22,98455.44874934437,108619.29970035111
2019-07-23,98098.05087941278,108838.21252940629
2019-07-24,96521.74129062217,107550.22061897763
2019-07-25,96891.7296192556,107505.7753667874
2019-07-26,97870.05596668669,108495.22077794667
2019-07-29,96246.7183913562,107320.12073206938
2019-07-30,94208.39773432401,106113.7303819023
2019-07-31,95528.56468089572,106864.93676736599
2019-08-01,94801.52796146547,105943.44785534393
2019-08-02,94664.7414834199,106266.4198681053
2019-08-05,93710.58721374012,105187.85996881299
2019-08-06,94665.79659429302,106481.05309282789
2019-08-07,93723.7275403184,105789.73967014032
2019-08-08,95411.43329517813,107408.0149050176
2019-08-09,95524.7435399956,108043.92901414917
2019-08-13,93733.88774195747,105848.77243183188
2019-08-14,94788.15473160383,107022.78305253963
2019-08-16,95172.53956260878,107853.08324489857
2019-08-19,95160.69967733233,107900.61615642974
2019-08-20,94686.80853126921,107599.75636513854
2019-08-21,93397.34022044062,106660.84116433015
2019-08-22,91981.85985038239,105243.66105997351
2019-08-23,93333.61168501926,106191.12334402274
2019-08-26,94602.96395228467,107814.76276615476
2019-08-27,95591.30508969784,108501.92033671473
2019-08-28,94636.89013749835,108011.09083574978
2019-08-29,94436.73860931565,107573.28045941716
2019-08-30,95087.51337299966,108342.55393391989
2019-09-03,93345.36344597342,106311.1661596565
2019-09-04,93594.51317509162,106567.04057216404
2019-09-05,94690.66139876717,107089.7731891497
2019-09-06,95985.53101472532,108188.03580079434
2019-09-09,96532.79997336461,108707.5453232397
2019-09-11,97382.65947750777,108993.78654877463
2019-09-12,96956.98459261334,108386.84678317298
2019-09-13,97961.50917717356,109365.25719929446
2019-09-16,97470.8282127859,108959.79339911017
2019-09-17,95373.35047790433,107260.01748940568
2019-09-18,95731.76226365038,107869.06295240344
2019-09-19,94520.23729660356,106615.31701046876
2019-09-20,100590.16644062482,112561.46728601308
2019-09-23,103539.31152738814,115167.57076597169
2019-09-24,102711.27659576033,114736.77481751647
2019-09-25,100829.62031923344,113750.52222936637
2019-09-26,102680.35578268346,115382.31829950403
2019-09-27,101509.53495286743,114628.64241261277
2019-09-30,100927.73705544775,114313.98525875414
2019-10-01,99149.41520869857,112874.07175770692
2019-10-03,98662.73714067263,112743.45362191487
2019-10-04,97528.56088653686,111264.80314765763
2019-10-07,96848.04789445328,110760.93616664576
2019-10-09,98851.02902379837,112582.84674805694
2019-10-10,97981.20939873316,111884.77978956199
2019-10-11,98683.49372240751,112892.01589800911
2019-10-14,99717.47990318615,113446.59257807066
2019-10-15,100861.14589445094,114592.04162346912
2019-10-16,101119.01076373676,115372.79916999619
2019-10-17,102500.3804539165,116658.11402174615
2019-10-18,103482.08520265634,117940.72313710322
2019-10-22,103654.50873442512,117805.03424067999
2019-10-23,103829.06516561111,117883.00621108744
2019-10-24,102726.73735248909,117744.27256196189
2019-10-25,103257.32263216532,117956.45531998885
2019-10-27,103479.9451184335,118229.02143055601
2019-10-29,105880.13025408637,119788.18891972765
2019-10-30,106548.04092933038,120252.62062345294
2019-10-31,107450.45087875964,120785.08740042617
2019-11-01,108382.90321757813,120828.04226797534
2019-11-04,109378.86021913469,121013.81318123308
2019-11-05,108523.602817892,120772.19870192464
2019-11-06,109028.0862251992,120784.29502144741
2019-11-07,109400.12832725886,121224.83968963222
2019-11-08,108148.94182702764,119800.09057402426
2019-11-11,108082.81592123793,119693.99933467581
2019-11-13,106584.465653583,118802.94795678719
2019-11-14,105926.53052463659,119017.03873938746
2019-11-15,106353.48763515851,119034.15556521084
2019-11-18,106997.80797996877,119078.30965177693
2019-11-19,107305.5350094456,119123.5693135251
2019-11-20,107805.52936781761,119839.96531636352
2019-11-21,106752.96448821135,119344.5966019023
2019-11-22,107050.80155373827,118928.1218240349
2019-11-25,108522.36307264863,120783.53656020797
2019-11-26,107357.85021252031,120051.0015265255
2019-11-27,107711.09763208491,120716.80961020215
2019-11-28,108909.01778775378,121345.01738673597
2019-11-29,108103.3750592926,120491.92250727474
2019-12-02,107604.65722188244,119851.30903949057
2019-12-03,106402.03676028739,119309.17876211708
2019-12-04,107019.16339552545,120075.14210231179
2019-12-05,106510.03308517166,119456.8207049136
2019-12-06,105539.79163461797,118560.97032817645
2019-12-09,105398.72185559114,118480.28094441973
2019-12-10,103954.70598849768,117599.84327214208
2019-12-11,104295.26241017003,118124.94175775214
2019-12-12,104775.46880354897,119015.03721645683
2019-12-13,106151.64912712354,119914.52430662944
2019-12-16,105408.66935302463,119475.34044724666
2019-12-17,106373.90760030464,120357.82844833545
2019-12-18,106675.91357431137,120635.54911369005
2019-12-19,106998.0643569775,121110.76272837438
2019-12-20,107274.02946932611,121930.66956726086
2019-12-23,106970.68628548499,121713.82230049976
2019-12-24,107409.19983669961,121436.78917273921
2019-12-26,106865.65955184179,121077.2764870345
2019-12-27,107804.18687180878,122152.83075041934
2019-12-30,108193.21029144817,122340.49240912021
2019-12-31,108355.09195759105,121624.25389440988
2020-01-01,109073.80717882607,121606.79015427404
2020-01-02,110142.06375715909,122565.1772450906
2020-01-03,109821.32329080386,121927.45822008117
2020-01-06,108500.45275969709,119824.61486479596
2020-01-07,108821.56201056467,120340.88273461458
2020-01-08,107946.89656534481,120121.25237269979
2020-01-09,108952.28907976323,121888.87705940024
2020-01-10,109631.95228916811,122302.93379604026
2020-01-13,110762.66455586432,123270.90501622781
2020-01-14,111503.38515945798,124017.47269187668
2020-01-15,111530.29573608277,124241.8589900701
2020-01-16,111275.3958060255,124519.60999997357
2020-01-17,111255.1129990799,124857.84731734861
2020-01-20,110781.34153483575,123979.13016003332
2020-01-21,109732.63810551965,123337.72260686907
2020-01-22,108853.88972255487,123053.5980136062
2020-01-23,110403.05218048774,123942.41685527643
2020-01-24,110849.73411101862,124584.83439305895
2020-01-27,109958.87954075201,123865.5479399146
2020-01-28,108962.09390216316,123320.23929059708
2020-01-29,110236.3196122125,124369.78017249604
2020-01-30,109419.15924880508,123246.83697350047
2020-01-31,107998.31147695392,122344.90056276009
2020-02-03,104703.64915310434,121118.9036366741
2020-02-04,107636.30730805507,123457.53614255237
2020-02-05,107096.83739107229,124386.3219530885
2020-02-06,107918.92796124435,124999.0500213527
2020-02-07,108319.85901383271,125640.7598072063
2020-02-10,106352.00243092222,124941.2629730126
2020-02-11,107418.44921962303,125469.93348060826
2020-02-12,107635.11293500215,126407.62834892889
2020-02-13,106557.9686007156,126700.47919908202
2020-02-14,104792.71635479765,126433.8219553671
2020-02-17,103308.9650296503,125672.11365087907
2020-02-18,103258.55787697746,125237.9016601495
2020-02-19,104649.4768392167,126909.55252300542
2020-02-20,104683.91263654587,126648.7840166992
2020-02-24,102416.5902859178,124134.22813016419
2020-02-25,101619.36524233148,123605.41807720019
2020-02-26,100128.45440166238,122231.1033666515
2020-02-27,99100.68288489306,121711.21250590004
2020-02-28,96094.63296647802,117040.94619041063
2020-03-02,95094.47258890407,116421.40987422942
2020-03-03,98064.49196117299,118747.8692035733
2020-03-04,98001.27252735176,118171.86757367561
2020-03-05,97866.30517228926,118553.6120382376
2020-03-06,95559.32981278741,116104.54902574234
2020-03-09,91221.77185341244,110933.07737667215
2020-03-11,90596.94959404223,110403.27440511828
2020-03-12,82334.54643203161,101154.3526167883
2020-03-13,85840.68259112143,103388.30226262445
2020-03-16,79795.04143140737,96621.59713797904
2020-03-17,78638.79880463955,94587.88196075993
2020-03-18,74355.27492790025,88843.83603514249
2020-03-19,71557.9261411663,85683.5345879837
2020-03-20,75284.92959824561,91070.27669558399
2020-03-23,65215.70598043082,79001.99991721858
2020-03-24,66697.32380894087,81575.11569990005
2020-03-25,70131.84114145949,85986.4428638821
2020-03-26,73298.38907683486,89484.9379064138
2020-03-27,72893.777616896,88477.29790799382
2020-03-30,70557.45455475649,86141.76972480993
2020-03-31,73078.79065907285,89499.9686195165
2020-04-01,70738.37118088303,86307.137026671
2020-04-03,69597.10596963658,84959.37382856398
2020-04-07,75586.19585953484,92237.99074123637
2020-04-08,75964.78548382176,92436.23935557461
2020-04-09,79450.2710019188,95507.2863489099
2020-04-13,78750.15418172053,94586.11095275047
2020-04-15,78835.87812977417,95070.0803116853
2020-04-16,79606.95230670212,95776.84592074563
2020-04-17,81884.80199309647,97623.80044723942
2020-04-20,81049.61457423662,96968.10981249124
2020-04-21,77647.37034148324,94060.09358622743
2020-04-22,79022.70751822312,95917.76984007395
2020-04-23,79888.83917608805,96763.77368828749
2020-04-24,78137.90261499907,94948.93971508542
2020-04-27,79793.85123644893,96963.27277316693
2020-04-28,80720.3821473739,97384.1045605522
2020-04-29,81874.96068737695,98213.15227746256
2020-04-30,84876.01777664907,100981.06169792062
2020-05-04,79811.51533002983,96040.46046852751
2020-05-05,79159.89171769489,95103.32149847121
2020-05-06,79927.14418442709,95676.5271236209
2020-05-07,79420.96537932914,94941.73898466847
2020-05-08,79295.70788888549,95751.37070814116
2020-05-11,79813.66319460381,95859.16172154715
2020-05-12,80074.697830185,95832.57145242521
2020-05-13,81760.33973001987,96969.25093712645
2020-05-14,80197.7789318408,95315.68297658167
2020-05-15,79934.59269740489,95214.56595481822
2020-05-18,76355.24449689583,91987.48688615412
2020-05-19,77285.77948620454,92975.45280479347
2020-05-20,78744.07369520652,94727.3105115281
2020-05-21,79312.56289629615,95259.24672449796
2020-05-22,78728.72040143168,95023.39477895347
2020-05-26,79567.16353705723,95481.19095296315
2020-05-27,81716.20679051016,97388.5950847578
2020-05-28,83119.77251701691,98693.04547589185
2020-05-29,84422.52919786728,100228.8841591952
2020-06-01,86613.63274807074,102133.87331860841
2020-06-02,87830.7782408894,103240.6354348437
2020-06-03,88684.35736656033,104313.19370588241
2020-06-04,88292.01950191899,104264.72659258552
2020-06-05,89827.3313280655,105355.07221622775
2020-06-08,90609.74128253554,105742.18085361189
2020-06-09,89602.2804807065,104752.25928795878
2020-06-10,89660.55994348464,104651.31553199804
2020-06-11,88088.56016098871,102927.25813504442
2020-06-12,88785.71907474061,103507.2593878714
2020-06-15,87057.88646072373,102123.28956717161
2020-06-16,87331.68052917016,102382.58780863107
2020-06-17,87225.15628167622,102315.53011309187
2020-06-18,88883.99749933467,103777.22686286528
2020-06-19,90198.99111903932,105414.72181450698
2020-06-22,91596.35747699322,106766.77989434813
2020-06-23,94117.19846230828,109323.33237078611
2020-06-24,92233.65573332355,107642.92237917088
2020-06-25,92301.6781860331,107855.11846333058
2020-06-26,92967.40440070482,108394.67603224846
2020-06-29,91520.6384675015,107350.71293475584
2020-06-30,91374.82852213681,107163.63065854486
2020-07-01,92175.63182734695,107488.58166024917
2020-07-02,92864.05622702984,108617.54655901261
2020-07-03,93277.25863064168,109554.23361213572
2020-07-06,94916.70588935974,111218.64008397095
2020-07-07,95362.460628564,111783.82486306269
2020-07-08,94793.5335793581,110797.26221955195
2020-07-09,95574.5352348989,111472.24765787109
2020-07-10,94386.65648323402,111195.08681349429
2020-07-13,94395.29827851473,111651.2052924963
2020-07-14,92377.08502702934,110107.37582520778
2020-07-15,92165.24001024853,110540.05715671768
2020-07-16,92981.52732574301,111869.2403057948
2020-07-17,94721.61741790021,113441.61453637709
2020-07-20,96050.34403295555,114658.09145266992
2020-07-21,96739.95231737872,115216.12417416269
2020-07-22,96893.47310278632,114592.73938212717
2020-07-23,97936.16099278617,115527.9755556294
2020-07-24,96849.30550327545,115028.21309458025
2020-07-27,95401.38953759198,114615.85637133854
2020-07-28,97270.99319921336,116655.9048614576
2020-07-29,98042.71475348418,116809.03101013391
2020-07-30,95933.22838146717,116222.73895014884
2020-07-31,96466.0132606719,116480.55522708391
2020-08-03,95040.23693953152,115005.98126715078
2020-08-04,95251.42112799447,116383.3748304666
2020-08-05,95357.47446955557,116738.33602927034
2020-08-06,95911.90517398604,118123.84473502752
2020-08-07,96454.00538247066,119052.1844276335
2020-08-10,97617.25501043187,119875.10850825926
2020-08-11,98730.70965594432,119649.849828582
2020-08-12,98798.65497095477,119529.74595123189
2020-08-13,99617.68108399847,120127.26693150599
2020-08-14,98453.37062222433,118988.64930544041
2020-08-17,99785.54218905751,120213.15032414164
2020-08-18,101073.64470371522,121807.62575351754
2020-08-19,101011.40886065546,122479.87288518209
2020-08-20,101626.5204409885,121935.90274575933
2020-08-21,103226.22927659424,122497.17266231941
2020-08-24,103305.0261027797,123278.58239344214
2020-08-25,103065.13319504105,124888.49552232205
2020-08-26,104169.04637615562,124903.96768027956
2020-08-27,103141.64442044943,124973.78571218898
2020-08-28,102040.88248068685,125496.73874648962
2020-08-31,98591.84472218758,122189.97725720846
2020-09-01,97637.55439010214,123620.73003024136
2020-09-02,98060.51288917604,124604.35046397375
2020-09-03,99070.40470117165,125261.3943397068
2020-09-04,97394.93120593217,123126.03009754368
2020-09-07,97721.7165694077,123141.49570812727
2020-09-08,96155.74691065226,122247.61279531622
2020-09-09,95409.13642958942,122231.21847179755
2020-09-10,95106.94406418467,123887.60289261771
2020-09-11,94170.75008078206,124377.94699546562
2020-09-14,92543.69166284843,124469.39086624671
2020-09-15,92858.14108166778,125289.22426937676
2020-09-16,92618.61956804391,126419.38179742532
2020-09-17,92491.91191891822,125735.51737416521
2020-09-18,93432.12619983657,126309.69823058676
2020-09-21,89842.06246810002,122594.11383897667
2020-09-22,88747.57029923616,121935.92922245902
2020-09-23,86920.03411308909,121409.9586548115
2020-09-24,84756.62961280637,118135.6048146103
2020-09-25,87315.62808517965,121253.63719248223
2020-09-28,88500.776225824,123823.03900017658
2020-09-29,86796.14458212248,123429.28912276113
2020-09-30,86537.52192053448,123724.3004934218
2020-10-01,88237.11682067528,125437.31811053502
2020-10-05,88109.96863613992,126722.14856717987
2020-10-06,87976.64476504063,127491.76961884362
2020-10-07,87640.00465606226,127848.62767644583
2020-10-08,87411.59123465844,128688.69014424826
2020-10-09,87710.4867018012,128520.44865850784
2020-10-12,87622.37421307221,128843.89936054195
2020-10-13,87215.72217377536,128591.48827162376
2020-10-14,86164.98203121526,128592.21189335838
2020-10-15,84722.25333942965,125968.64920334588
2020-10-16,85724.70447398942,126866.00960762944
2020-10-19,87199.87812624405,127712.05238611992
2020-10-20,86914.53062694547,128148.95062281935
2020-10-21,87980.46209857806,127716.71106873066
2020-10-22,89216.88876205983,127557.78313450408
2020-10-23,89955.1968765292,127958.87501963812
2020-10-26,89720.02127413957,126385.18840993367
2020-10-27,91063.75774035866,128714.36200114433
2020-10-28,90628.53170045176,127490.0680536797
2020-10-29,89114.37575108433,127370.36998141391
2020-10-30,89364.96667756811,127472.74390442745
2020-11-02,90192.74298287819,127596.93337362978
2020-11-03,91000.37275644118,128575.3737005946
2020-11-04,91165.86398311767,129864.6098866709
2020-11-05,93330.60786940508,132344.75796182282
2020-11-06,93335.75161854213,132774.06717842192
2020-11-09,94794.563369916,134508.18418261607
2020-11-10,95891.3630718966,134737.90315984303
2020-11-11,97625.05208106364,136858.04952373717
2020-11-12,97683.42875300431,136777.1909817355
2020-11-13,98118.03905260115,137986.78960650213
2020-11-14,99002.88083779853,138609.95426354324
2020-11-17,98517.0787346904,139795.27926149403
2020-11-18,97543.01798272356,140502.21291592252
2020-11-19,97647.41346955657,139006.48251466322
2020-11-20,98219.88166548935,140822.9934424736
2020-11-23,99377.32759051671,142899.1138796035
2020-11-24,99853.5482817078,143818.52461233945
2020-11-25,99737.82060041833,141574.53975604952
2020-11-26,100005.08118807193,142903.21140931972
2020-11-27,99653.28491369585,143031.82415697692
2020-12-01,101098.57162069571,144642.23819393557
2020-12-02,102376.99904291838,146048.51521127147
2020-12-03,103516.1257981418,146866.068684519
2020-12-04,104359.75694250429,148189.19522767712
2020-12-07,105843.49375922038,149293.29392364368
2020-12-08,105466.39242328607,149032.63453322448
2020-12-09,105891.94396369095,149667.6029273931
2020-12-10,106602.12488244666,149634.82448194004
2020-12-11,106257.46717682976,149934.5044560492
2020-12-14,106738.67248141186,150752.92266249526
2020-12-15,106329.02246420714,151295.71220917974
2020-12-16,106743.57912834827,152277.21291806208
2020-12-17,106363.93997297344,152074.66930795377
2020-12-18,106042.67318581665,152325.04524618466
2020-12-21,101851.6540732049,147209.03628434433
2020-12-22,102698.95385824659,150068.873792196
2020-12-23,103241.79054430974,151879.26776473608
2020-12-24,104587.2222285638,152933.46271742988
2020-12-28,105176.76340975595,154535.73119366253
2020-12-29,104616.77044125993,154493.40560905827
2020-12-30,104743.66670690395,155194.36381928535
2020-12-31,104331.67405688565,155061.97045438288
2021-01-01,104364.07236235289,155822.28788695266
2021-01-04,105492.84794856902,157392.32448208815
2021-01-05,104738.47332804013,157912.37671173151
2021-01-06,103284.44342886598,157790.55945430024
2021-01-07,103790.09582253313,158648.71966786627
2021-01-08,105116.68128945674,161283.09520411762
2021-01-11,104753.7271317289,162387.72143361936
2021-01-12,106676.89103752923,162347.77458142908
2021-01-13,106024.22705280801,162643.29098863257
2021-01-14,107268.68464274151,162300.39740896077
2021-01-15,105809.5493413206,160249.8738309831
2021-01-18,107057.84787704336,157667.95679226975
2021-01-19,107832.5656926026,160576.00268990672
2021-01-20,108719.22153812784,162320.08918265023
2021-01-21,110482.66466198734,161111.9008346008
2021-01-22,108822.46561555089,159115.11154753566
2021-01-25,106014.16171326349,158228.72535535585
2021-01-27,104713.10881147251,156332.07466185838
2021-01-28,104100.61544867423,155135.17234765735
2021-01-29,101656.69800100019,152633.16864073862
2021-02-01,103410.61936904702,158388.5180404463
2021-02-02,103748.40585467877,161560.7683071838
2021-02-03,104754.53985382264,163531.53293411652
2021-02-04,104707.1012156205,164998.7765267451
2021-02-05,105298.43856943925,165496.66866588045
2021-02-08,105302.25690974307,168239.07856265342
2021-02-09,104579.93096267074,168170.07235921698
2021-02-10,105166.87036507105,169010.91886363612
2021-02-11,107132.47574517372,169940.3453505424
2021-02-12,106052.05239947757,170749.57929395218
2021-02-15,106676.10192685085,173256.97314918108
2021-02-16,109310.9034172334,174331.3855565309
2021-02-17,110114.6803219717,173943.0024569941
2021-02-18,109920.02718215887,174241.41430085126
2021-02-19,110344.36576232853,171806.32920741904
2021-02-22,107504.59636822145,170022.3602531771
2021-02-23,107928.7135697165,170535.70016701578
2021-02-24,108865.20404820598,172430.20241046516
2021-02-25,110686.71688504926,175045.9172433211
2021-02-26,108788.57932325138,169533.91472686073
2021-03-01,109801.91046428276,172522.2487789674
2021-03-02,109861.8250784692,175698.20181790445
2021-03-03,112530.02736981492,179170.74623091603
2021-03-04,112749.53994581259,178451.14782105738
2021-03-05,112398.48709936277,176237.50960947914
2021-03-08,112273.99079397394,176374.26176127334
2021-03-09,111640.70478210977,177106.1610517036
2021-03-10,112702.24665026536,178212.521680444
2021-03-12,111123.46001690216,176702.33252966788
2021-03-15,110833.96020729971,176089.71104880638
2021-03-16,111794.6794136343,176593.0232461298
2021-03-17,110332.32087315171,173362.897654265
2021-03-18,108506.93396612325,171753.19720835375
2021-03-19,110276.08789133518,173715.39961650147
2021-03-22,111844.0052320734,176830.60989722083
2021-03-23,112203.92915024643,179082.6136167501
2021-03-24,111030.00104733612,175856.73333389955
2021-03-25,108555.13465808152,171949.73808596635
2021-03-26,110376.9311727965,174376.01841631654
2021-03-30,113283.25226753997,178441.97628515298
2021-03-31,113370.94929185441,177783.73058180505
2021-04-01,113898.56422739507,181804.8674334137
2021-04-05,113368.7009897464,180796.04168991515
2021-04-06,114253.84234186356,184118.70374680575
2021-04-07,116333.71029452838,184503.9646528634
2021-04-08,117158.96189091653,185808.7352408053
2021-04-09,117295.01491047494,186667.05142070912
2021-04-12,117392.21941105029,178276.89191056186
2021-04-13,116176.26006394395,180501.55909679024
2021-04-15,115195.51248903005,181407.0070851366
2021-04-16,115975.25936156012,183417.7753456869
2021-04-19,113749.61820774278,180407.48207099762
2021-04-20,114846.60207139235,181038.89338625464
2021-04-22,115272.31267502252,181857.0733696909
2021-04-23,114561.5396048304,181206.42280321431
2021-04-26,115449.65889607671,182891.46622657668
2021-04-27,115521.44789478213,184637.47346944056
2021-04-28,117095.87251589532,186129.6593785185
2021-04-29,116281.09177434452,187360.96761170911
2021-04-30,114751.72318340484,185193.64551000833
