date,weight,close,MA_300,MA_300_gain,MA_200,MA_200_gain,MA_100,MA_100_gain,MA_50,MA_20,price_gain,gain_200dma,gain_200dma_50dma,gain_100dma,gain_100dma_50dma,price_signal,price_gt_50,ma50_gt_ma100,ma100_gt_ma200,strategy1_amt
2013-07-30 15:29:59.712,907.0,212.32,204.9050193,0.0004122636941,206.7898552,0.0003217148445,207.7344792,0.0007522771817,213.8128549,221.2611429,-0.03204923638,0.0004741956508,0.0005776019123,0.0009441303407,0.001135423021,0.001,-1.0,1.0,1.0,0.0
2013-07-31 15:29:59.712,908.0,215.97,205.0127674,0.0005258444773,206.8921701,0.0004947772958,207.9613941,0.001092331193,214.0959608,220.8901905,0.0171910324,0.0006416382246,0.0005890169991,0.001274092981,0.001162535714,0.003,1.0,1.0,1.0,0.0
2013-08-01 15:29:59.712,909.0,210.5,205.0831635,0.0003433738014,206.9394149,0.0002283545872,208.0781861,0.0005616046177,214.1542039,219.9732857,-0.0253275918,0.0003853959075,0.000589959554,0.0007608272276,0.001168310686,0.001,-1.0,1.0,1.0,0.0
2013-08-02 15:29:59.712,910.0,212.32,205.1648051,0.000398090402,207.0043861,0.0003139621531,208.2303564,0.0007313130696,214.2710902,219.2434762,0.00864608076,0.0004683964607,0.0005936012447,0.0009256195963,0.001179090059,0.001,-1.0,1.0,1.0,0.0
2013-08-05 15:29:59.712,911.0,213.36,205.2524452,0.0004271692143,207.0792831,0.0003618136618,208.4028257,0.0008282620742,214.4149961,218.6398571,0.004898266767,0.0005139278605,0.0005984239764,0.001017993806,0.001191949259,0.001,-1.0,1.0,1.0,0.0
2013-08-06 15:29:59.712,912.0,208.29,205.3054394,0.0002581905486,207.1031279,0.0001151480523,208.4740634,0.0003418265732,214.3536235,217.5597619,-0.02376265467,0.0002733927726,0.0005935857958,0.0005402677481,0.00118529358,0.001,-1.0,1.0,1.0,0.0
2013-08-07 15:29:59.712,913.0,216.06,205.409262,0.000505698201,207.2038438,0.0004863080603,208.699495,0.001081341628,214.5974118,217.2594762,0.03730375918,0.0006412183736,0.0006032699602,0.001277268953,0.001207417358,0.003,1.0,1.0,1.0,0.0
2013-08-08 15:29:59.712,914.0,214.38,205.5009278,0.0004462592379,207.28709,0.0004017602528,208.8903149,0.0009143280483,214.770549,216.7798095,-0.007775617884,0.0005590162978,0.0006095752542,0.001113562182,0.001222500708,0.001,-1.0,1.0,1.0,0.0
2013-08-12 15:29:59.712,915.0,209.43,205.5588038,0.0002816336141,207.3203085,0.0001602531443,208.9828396,0.0004429346212,214.7439686,215.8339048,-0.02308984047,0.0003243007484,0.0006064772906,0.0006516632205,0.001218773572,0.001,-1.0,1.0,1.0,0.0
2013-08-13 15:29:59.712,916.0,211.22,205.6277845,0.0003355766313,207.3709677,0.0002443523471,209.1107109,0.0006118745796,214.7799373,215.1107143,0.008547008547,0.0004063217021,0.0006062932026,0.0008170341234,0.001220632867,0.001,-1.0,1.0,1.0,0.0
2013-08-14 15:29:59.712,917.0,214.22,205.7158944,0.0004284919776,207.4509488,0.000385690897,209.2970772,0.0008912328586,214.9209333,214.7250952,0.01420320045,0.0005438531204,0.0006109557146,0.001090526976,0.001231843323,0.001,-1.0,1.0,1.0,0.0
2013-08-16 15:29:59.712,918.0,204.73,205.7400733,0.0001175356873,207.4358294,-7.288182134e-05,209.2935604,-1.680306161e-05,214.673302,213.4776667,-0.04430025208,9.858128868e-05,0.0005974247811,0.0002005092555,0.001206421389,0.001,-1.0,1.0,1.0,0.0
2013-08-19 15:29:59.712,919.0,203.14,205.7529116,6.240066174e-05,207.4045473,-0.0001508036951,209.2583624,-0.0001681753597,214.3585255,212.1829048,-0.007766326381,1.833109467e-05,0.0005805814128,4.21554839e-05,0.001174203159,0.001,-1.0,1.0,1.0,0.0
2013-08-20 15:29:59.712,920.0,204.4,205.7734226,9.968735457e-05,207.385691,-9.09151663e-05,209.2477386,-5.076863957e-05,214.0876706,211.1225238,0.006202618884,7.822616327e-05,0.0005658851055,0.0001595225662,0.00114593881,0.001,-1.0,1.0,1.0,0.0
2013-08-21 15:29:59.712,921.0,194.06,205.7245557,-0.0002374791046,207.2636771,-0.0005883430517,209.0316396,-0.001032742391,213.4032157,209.193381,-0.05058708415,-0.0004277468825,0.0005310141108,-0.000849369327,0.001077213344,0.001,-1.0,1.0,1.0,0.0
2013-08-22 15:29:59.712,922.0,199.63,205.7123274,-5.944040031e-05,207.1973557,-0.0003199856046,208.927095,-0.0005001374656,212.9383059,207.9426667,0.02870246316,-0.0001421148866,0.0005074655828,-0.0002784893061,0.0010308921,0.001,-1.0,1.0,1.0,0.0
2013-08-23 15:29:59.712,923.0,202.95,205.7216935,4.55301492e-05,207.1640816,-0.0001605914768,208.8871782,-0.000191056271,212.5996157,207.1301429,0.01663076692,2.207250736e-05,0.0004902166307,4.133001799e-05,0.000996617561,0.001,-1.0,1.0,1.0,0.0
2013-08-26 15:29:59.712,924.0,203.72,205.7356833,6.800358048e-05,207.1383269,-0.0001243204236,208.8602238,-0.0001290383435,212.2855451,206.4969048,0.00379403794,5.775612365e-05,0.0004741510375,0.0001010198014,0.0009640494123,0.001,-1.0,1.0,1.0,0.0
2013-08-27 15:29:59.712,925.0,198.93,205.7172955,-8.937593173e-05,207.064708,-0.0003554093855,208.7362673,-0.0005934899112,211.7772627,205.4878571,-0.02351266444,-0.0001785669031,0.0004485645578,-0.0003792684179,0.0009119572843,0.001,-1.0,1.0,1.0,0.0
2013-08-28 15:29:59.712,926.0,201.04,205.712487,-2.337390436e-05,207.0121109,-0.0002540124555,208.6536337,-0.0003958759272,211.3539373,204.7822381,0.01060674609,-7.42683779e-05,0.0004272455969,-0.0001754184444,0.0008680515822,0.001,-1.0,1.0,1.0,0.0
2013-08-29 15:29:59.712,927.0,209.33,205.7622379,0.0002418464298,207.0418667,0.0001437390366,208.7334297,0.0003824330217,211.2583843,204.9533333,0.04123557501,0.0003339825797,0.0004221345993,0.0006285118137,0.0008559261725,0.001,-1.0,1.0,1.0,0.0
2013-08-30 15:29:59.712,928.0,211.46,205.8254346,0.0003071344791,207.0922169,0.0002431887307,208.8515941,0.0005661017337,211.2421176,205.3415238,0.01017532126,0.0004308613716,0.0004206774357,0.0008069361686,0.0008503952842,0.003,1.0,1.0,1.0,0.0
2013-09-02 15:29:59.712,929.0,219.61,205.9420868,0.0005667534261,207.2228458,0.000630776268,209.1275267,0.001321190171,211.5411529,206.527381,0.03854156815,0.0008089252886,0.0004339007793,0.001548282787,0.0008735655755,0.003,1.0,1.0,1.0,0.0
2013-09-03 15:29:59.712,930.0,205.8,205.9660576,0.0001163956552,207.2148284,-3.868981195e-05,209.1252198,-1.103121492e-05,211.2813804,206.354619,-0.06288420382,0.0001757988399,0.0004215346685,0.0002759340348,0.000845272316,0.001,-1.0,1.0,1.0,0.0
2013-09-04 15:29:59.712,931.0,210.34,206.0196813,0.0002603521153,207.2514751,0.0001768539755,209.2101624,0.0004061804422,211.1922353,206.6452857,0.02206025267,0.0003912058513,0.0004172992152,0.0006949762182,0.0008327609507,0.001,-1.0,1.0,1.0,0.0
2013-09-05 15:29:59.712,932.0,213.61,206.0944186,0.0003627678656,207.3198617,0.0003299690249,209.3564277,0.0006991311745,211.2203137,207.2617619,0.01554625844,0.0005403839977,0.0004184248557,0.0009812878348,0.0008305132399,0.003,1.0,1.0,1.0,0.0
2013-09-06 15:29:59.712,933.0,214.96,206.1773371,0.0004023325545,207.4006045,0.000389459965,209.5249406,0.0008049089924,211.2899216,207.9814762,0.006319928842,0.0005963852888,0.0004212480636,0.001079708028,0.0008311717412,0.003,1.0,1.0,1.0,0.0
2013-09-10 15:29:59.712,934.0,220.5,206.2962051,0.0005765327909,207.5353174,0.0006495300998,209.7986139,0.001306160816,211.5642745,209.2340476,0.0257722367,0.0008455730337,0.0004332959203,0.001563170154,0.0008497673576,0.003,1.0,1.0,1.0,0.0
2013-09-11 15:29:59.712,935.0,219.85,206.4097989,0.0005506344549,207.6620224,0.0006105224725,210.0546713,0.001220491504,211.8014118,210.3955714,-0.002947845805,0.0008071306439,0.0004433477161,0.001477475591,0.0008641266862,0.003,1.0,1.0,1.0,0.0
2013-09-12 15:29:59.712,936.0,216.79,206.5021597,0.0004474632398,207.7568438,0.0004566140306,210.2460752,0.0009112102065,211.9136627,211.2160476,-0.01391858085,0.0006600539723,0.0004474760042,0.00117795364,0.0008665492615,0.003,1.0,1.0,1.0,0.0
2013-09-13 15:29:59.712,937.0,216.2,206.5897617,0.0004242182914,207.8444448,0.0004216515491,210.4208099,0.0008310959111,212.0047843,211.9538095,-0.002721527746,0.0006247367776,0.0004503826907,0.001095223314,0.0008661913739,0.003,1.0,1.0,1.0,0.0
2013-09-16 15:29:59.712,938.0,213.41,206.6579856,0.0003302386319,207.9030617,0.0002820230076,210.5358158,0.000546552124,211.9862745,212.4164286,-0.01290471785,0.0004887438511,0.0004480200181,0.0008134101422,0.0008550655912,0.003,1.0,1.0,1.0,0.0
2013-09-17 15:29:59.712,939.0,212.52,206.7196164,0.000298226009,207.9517378,0.0002341289205,210.6296673,0.0004457744388,211.9307529,212.7529524,-0.004170376271,0.0004402966291,0.0004437351341,0.0007091658249,0.0008399804419,0.003,1.0,1.0,1.0,0.0
2013-09-18 15:29:59.712,940.0,215.94,206.8033092,0.000404861441,208.0335647,0.000393489694,210.7885723,0.0007544281511,212.0100314,213.3705238,0.01609260305,0.0005945224748,0.000445609041,0.001010497602,0.0008371213729,0.003,1.0,1.0,1.0,0.0
2013-09-19 15:29:59.712,941.0,220.56,206.9169559,0.0005495402059,208.1604542,0.0006099474978,211.036398,0.001175707677,212.2721176,214.3731429,0.0213948319,0.0008014338829,0.000455752219,0.00141756711,0.0008507351008,0.003,1.0,1.0,1.0,0.0
2013-09-20 15:29:59.712,942.0,218.4,207.0153929,0.0004757318576,208.2646572,0.0005005897276,211.2366356,0.0009488298021,212.444902,215.0438571,-0.009793253536,0.0006966647819,0.0004616559962,0.001196229441,0.0008556168916,0.003,1.0,1.0,1.0,0.0
2013-09-23 15:29:59.712,943.0,216.53,207.1006193,0.0004116909153,208.3492935,0.0004063882924,211.3954673,0.0007519135243,212.5429804,215.4470952,-0.008562271062,0.0006052769191,0.0004639960706,0.001001267465,0.00085311344,0.003,1.0,1.0,1.0,0.0
2013-09-24 15:29:59.712,944.0,216.6,207.1855457,0.0004100734591,208.4340149,0.000406631535,211.5514614,0.0007379252799,212.6402431,215.7923333,0.0003232808387,0.0006040103152,0.000466209446,0.0009828428735,0.0008499641807,0.003,1.0,1.0,1.0,0.0
2013-09-25 15:29:59.712,945.0,210.27,207.227629,0.0002031187929,208.4552338,0.0001018015485,211.5785921,0.0001282463042,212.4883843,215.473381,-0.02922437673,0.0003091985251,0.0004569127004,0.0003829447183,0.0008236371544,0.001,-1.0,1.0,1.0,0.0
2013-09-26 15:29:59.712,946.0,207.59,207.2513052,0.0001142520936,208.4497224,-2.643945506e-05,211.5502733,-0.0001338453555,212.2393725,214.8451905,-0.01274551767,0.0001804825928,0.0004430265372,0.0001145600429,0.0007879536616,0.001,-1.0,1.0,1.0,0.0
2013-09-27 15:29:59.712,947.0,208.0,207.2770882,0.0001244042623,208.4482458,-7.083803703e-06,211.5292574,-9.934206777e-05,212.0178275,214.2248571,0.001975046968,0.0001983265179,0.0004304572017,0.0001454095006,0.0007549688681,0.001,-1.0,1.0,1.0,0.0
2013-09-30 15:29:59.712,948.0,203.67,207.2734494,-1.755505021e-05,208.4035418,-0.0002144608122,211.4219228,-0.0005074222581,211.6382745,213.1984762,-0.02081730769,-1.109291585e-05,0.0004103074401,-0.0002738892894,0.0007070593469,0.001,-1.0,1.0,1.0,0.0
2013-10-01 15:29:59.712,949.0,203.43,207.2676461,-2.799838704e-05,208.3564209,-0.0002261041013,211.3101901,-0.0005284819654,211.2672863,212.1863333,-0.001178376786,-2.455918664e-05,0.0003905465045,-0.0002998188747,0.0006602155241,-0.001,-1.0,-1.0,1.0,0.0
2013-10-03 15:29:59.712,950.0,209.75,207.3032817,0.0001719306394,208.3723234,7.632348211e-05,211.3234416,6.271105592e-05,211.1627529,211.8531429,0.03106719756,0.0002836465154,0.0003838151354,0.0003102546742,0.0006394285911,-0.001,-1.0,-1.0,1.0,0.0
2013-10-04 15:29:59.712,951.0,211.59,207.3504434,0.0002275009005,208.4063776,0.0001634297123,211.3714614,0.0002272336737,211.1452863,211.676381,0.008772348033,0.0003685637976,0.0003811653356,0.0004714528449,0.000626713816,0.001,1.0,-1.0,1.0,0.0
2013-10-07 15:29:59.712,952.0,209.03,207.379835,0.0001417483519,208.4147726,4.028199603e-05,211.3662673,-2.457313476e-05,211.0380471,211.2498571,-0.01209887046,0.0002456694326,0.0003742524343,0.0002151930726,0.0006053142615,-0.001,-1.0,-1.0,1.0,0.0
2013-10-08 15:29:59.712,953.0,209.25,207.4100507,0.000145702331,208.4252348,5.019888428e-05,211.3631782,-1.461495701e-05,210.9521569,210.8660952,0.001052480505,0.0002539346052,0.0003683161822,0.0002205569776,0.0005856867674,-0.001,-1.0,-1.0,1.0,0.0
2013-10-09 15:29:59.712,954.0,213.2,207.4658416,0.0002689885035,208.4748338,0.0002379702487,211.4370356,0.0003494337394,211.0336784,210.8857143,0.01887694146,0.0004393414697,0.0003702913585,0.0005838515045,0.000581842305,0.001,1.0,-1.0,1.0,0.0
2013-10-10 15:29:59.712,955.0,212.98,207.5193925,0.000258118783,208.5219801,0.000226148489,211.5055446,0.0003240156611,211.1123765,210.9191429,-0.001031894934,0.0004261945647,0.000372083297,0.0005544065245,0.0005777607828,0.001,1.0,-1.0,1.0,0.0
2013-10-11 15:29:59.712,956.0,213.81,207.577715,0.0002810459299,208.5771124,0.0002643958123,211.5892871,0.000395935598,211.2294824,211.0643333,0.003897079538,0.0004620477984,0.0003756161816,0.0006215518638,0.0005772261383,0.001,1.0,-1.0,1.0,0.0
2013-10-14 15:29:59.712,957.0,215.53,207.6466755,0.0003322156999,208.64889,0.0003441298573,211.7055109,0.0005492894463,211.4183843,211.3875238,0.008044525513,0.0005382271998,0.0003824002542,0.0007690291214,0.0005832414824,0.001,1.0,-1.0,1.0,0.0
2013-10-15 15:29:59.712,958.0,214.91,207.7106381,0.0003080356045,208.7138876,0.0003115162147,211.8074119,0.000481333668,211.5804549,211.6548571,-0.002876629704,0.0005050630944,0.0003878335528,0.0006980372189,0.0005866101646,0.001,1.0,-1.0,1.0,0.0
